_id,created_at,tweet_content,keyword,user_location,entities,classification
ObjectId(60995a43b936924605203d47),2021-05-10 15:26:49,"Nao sei quem ta mais cansada de ficar alterando a senha porque esqueci, eu ou o nubank",['Nubank'],Hogwarts,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-10T19:37:09.919Z""},{""classification"":false,""created_at"":""2021-05-12T05:51:01.965Z""}]"
ObjectId(60995a43b936924605203d4e),2021-05-10 15:27:40,só queria um cupom de frete grátis da shein,['SHEIN'],rio de janeiro,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'aleribxx', 'name': '𝖑𝖊𝖑𝖊', 'id': 845727702372012032, 'id_str': '845727702372012032', 'indices': [3, 12]}], 'symbols': []}",
ObjectId(60995a43b936924605203d59),2021-05-10 15:29:25,@maluzenhx nike bolha e 12 mola &gt; qualquer tenis,['Nike'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'maluzenhx', 'name': 'maluzita ☽☾', 'id': 1175402939244003329, 'id_str': '1175402939244003329', 'indices': [0, 10]}], 'symbols': []}",
ObjectId(60995a43b936924605203d5e),2021-05-10 15:30:05,@nubank por favor aumenta meu crédito que quero colocar preenchimento,['Nubank'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [0, 7]}], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-10T21:56:11.326Z""}]"
ObjectId(60995a43b936924605203d66),2021-05-10 15:31:34,Eu preciso acabar com um vicio chamado: coca cola,['Coca cola'],"Rio de Janeiro, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-10T19:44:05.781Z""},{""classification"":false,""created_at"":""2021-05-11T02:33:18.556Z""},{""classification"":false,""created_at"":""2021-05-12T05:50:04.216Z""}]"
ObjectId(60995a43b936924605203d71),2021-05-10 15:33:20,@Brendinhakonig Hoje eu prefiro Nike mas é fase,['Nike'],"São Paulo, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'Brendinhakonig', 'name': 'Brendinha', 'id': 1274867376119590916, 'id_str': '1274867376119590916', 'indices': [0, 15]}], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-11T03:56:12.818Z""},{""classification"":true,""created_at"":""2021-05-11T12:26:23.120Z""},{""classification"":false,""created_at"":""2021-05-11T12:40:29.456Z""}]"
ObjectId(60995a43b936924605203d76),2021-05-10 15:33:51,"rapaz, fiz um pedido na nike sexta, e o tênis chegou hoje, slk",['Nike'],"Vitória da Conquista, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-10T18:08:08.429Z""},{""classification"":true,""created_at"":""2021-05-10T19:09:16.325Z""}]"
ObjectId(60995a43b936924605203d7d),2021-05-10 15:34:30,Hoje faz 5 meses que não bebo coca cola. Realmente a diferença é absurda a médio- longo orazo,['Coca cola'],"Rio de Janeiro, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-10T16:22:21.364Z""},{""classification"":true,""created_at"":""2021-05-11T04:43:32.239Z""}]"
ObjectId(60995a43b936924605203d7e),2021-05-10 15:34:42,vei as coisa da shein chega nunk,['SHEIN'],Mauá,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-10T16:21:46.265Z""},{""classification"":false,""created_at"":""2021-05-10T21:59:46.012Z""},{""classification"":false,""created_at"":""2021-05-11T02:29:55.527Z""}]"
ObjectId(60995a43b936924605203d81),2021-05-10 15:34:44,"@futebol_info @S7_ofcc @AtaqueMarketing Rapaz, a Nike abandonou o futebol sul-americano",['Nike'],"Jacarepaguá, Rj","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'futebol_info', 'name': 'Planeta do Futebol 🌎', 'id': 193500696, 'id_str': '193500696', 'indices': [0, 13]}, {'screen_name': 'S7_ofcc', 'name': 'S7 🐧🧙🏽\u200d♂️', 'id': 1167613164151857152, 'id_str': '1167613164151857152', 'indices': [14, 22]}, {'screen_name': 'AtaqueMarketing', 'name': 'Ataque Marketing Esportivo', 'id': 121522082, 'id_str': '121522082', 'indices': [23, 39]}], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-12T02:10:11.915Z""}]"
ObjectId(60995a43b936924605203d92),2021-05-10 15:38:04,Nike no peito liga pro zeca,['Nike'],"Rio de Janeiro, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-10T16:11:22.876Z""},{""classification"":true,""created_at"":""2021-05-10T19:32:07.422Z""},{""classification"":true,""created_at"":""2021-05-10T19:43:27.661Z""}]"
ObjectId(60995a43b936924605203d9b),2021-05-10 15:39:47,Melhor que Coca-cola😋,['Coca-cola'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'Rayssaamartins9', 'name': 'Rayy 🌸', 'id': 966685475544199169, 'id_str': '966685475544199169', 'indices': [3, 19]}], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-10T22:02:10.563Z""},{""classification"":false,""created_at"":""2021-05-12T05:49:41.487Z""}]"
ObjectId(60995a43b936924605203da2),2021-05-10 15:40:16,@ulttmaknae VEI MINHAS COMPRAS DA SHEIN TAO LA FAZ 5 DIAS QUE ODIO UNFERNO CU BUCETA,['SHEIN'],• ela/dela,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'ulttmaknae', 'name': '🖕', 'id': 3837954861, 'id_str': '3837954861', 'indices': [0, 11]}], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-10T16:22:15.605Z""},{""classification"":false,""created_at"":""2021-05-10T17:26:11.545Z""},{""classification"":false,""created_at"":""2021-05-11T03:57:36.989Z""}]"
ObjectId(60995a43b936924605203da8),2021-05-10 15:42:32,@Gnor_23 KKKKKKK to gastando Nike é a mais n tem jeito,['Nike'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'Gnor_23', 'name': 'O Normandin', 'id': 602953832, 'id_str': '602953832', 'indices': [0, 8]}], 'symbols': []}",
ObjectId(60995a43b936924605203e15),2021-05-10 15:58:35,"@aylasol_ Ou nubank 😎
 R$0,50",['Nubank'],Ubatuba,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'aylasol_', 'name': 'ayla', 'id': 4783127953, 'id_str': '4783127953', 'indices': [0, 9]}], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-10T22:01:54.111Z""},{""classification"":false,""created_at"":""2021-05-12T02:09:31.018Z""}]"
ObjectId(60995a43b936924605203e2d),2021-05-10 16:01:21,Vou me arrumar por que a noite promete ta ligado ? Tipo como ? Ed.Hardy . Nike Air Max . Um cordão 23k . Kit Ferrari.,['Nike'],블랙핑크,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-10T19:45:35.361Z""}]"
ObjectId(60995a43b936924605203d1c),2021-05-10 15:22:19,Nike é melhor que adidas.,['Nike'],65,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-10T21:58:26.036Z""}]"
ObjectId(60995a43b936924605203d27),2021-05-10 15:22:48,"todo trajadin, a camisa da nike e o cabelo disfarçadin 💃🏼🎶",['Nike'],cf,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-11T12:47:17.480Z""}]"
ObjectId(60995a43b936924605203d28),2021-05-10 15:22:50,"Eu vendo review de xiaomi até que:

⭐⭐⭐⭐⭐
Muito bom esse celula rodou lisinho free fire

Eh sobre isso....",['Xiaomi'],"bh, texas","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'killisabella', 'name': 'Bella', 'id': 822268595187093505, 'id_str': '822268595187093505', 'indices': [3, 16]}], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-11T01:55:05.007Z""},{""classification"":true,""created_at"":""2021-05-11T15:34:22.840Z""}]"
ObjectId(60995a43b936924605203d37),2021-05-10 15:24:32,"nubank me tratando como se eu fosse burra, aiaia",['Nubank'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}",
ObjectId(60995a43b936924605203d3e),2021-05-10 15:25:14,"@brendabremm Vi uma vez q a SHEIN reembolsava 
Da uma pesquisada",['SHEIN'],"Toledo, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'brendabremm', 'name': 'be', 'id': 1029767502467923969, 'id_str': '1029767502467923969', 'indices': [0, 12]}], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-11T01:57:39.013Z""},{""classification"":true,""created_at"":""2021-05-11T12:33:36.504Z""}]"
ObjectId(60995a43b936924605203d5a),2021-05-10 15:29:39,finalmente aprovado na nubank e o limite inicial não foi 50 reais 🥳,['Nubank'],"Serra, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-10T16:20:08.956Z""}]"
ObjectId(60995a43b936924605203d83),2021-05-10 15:35:24,@FlaMadri96 Nike so patrocina 1 da liberta?,['Nike'],"Rio de Janeiro, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'FlaMadri96', 'name': 'CLÉSIO BARBOSA 🇪🇸 #ForaCeni', 'id': 1177558355155587074, 'id_str': '1177558355155587074', 'indices': [0, 11]}], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-11T15:35:08.332Z""}]"
ObjectId(60995a43b936924605203d95),2021-05-10 15:39:01,"Tô aqui escolhendo uma lingeries na shein e tô chorando, como eu queria ter mto dinheiro p comprar tudo 😢",['SHEIN'],Protegida por Deus,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-11T15:34:46.975Z""},{""classification"":false,""created_at"":""2021-05-11T17:06:29.034Z""}]"
ObjectId(60995a43b936924605203daf),2021-05-10 15:43:22,"@BOLT__3 Nike na roupa, puma é tilt",['Nike'],andorinha,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'BOLT__3', 'name': 'BOLT👨🏿\u200d🦳', 'id': 1045518460581810178, 'id_str': '1045518460581810178', 'indices': [0, 8]}], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-10T19:08:31.609Z""},{""classification"":true,""created_at"":""2021-05-11T15:34:42.717Z""}]"
ObjectId(60995a43b936924605203db3),2021-05-10 15:45:06,"@lctbl10 Nike ou Puma, adidas tá deixando a desejar p crl. Uniforme tudo igual pelo mundo",['Nike'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'lctbl10', 'name': 'lucas lira🤴🏾', 'id': 2871564865, 'id_str': '2871564865', 'indices': [0, 8]}], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-10T18:08:25.179Z""}]"
ObjectId(60995a43b936924605203dc8),2021-05-10 15:47:38,@leitecristiane Coca cola original geladíssima.,['Coca cola'],"Ribeirão Preto, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'leitecristiane', 'name': 'Cris', 'id': 80943643, 'id_str': '80943643', 'indices': [0, 15]}], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-10T18:07:43.233Z""},{""classification"":true,""created_at"":""2021-05-10T21:56:47.110Z""},{""classification"":true,""created_at"":""2021-05-11T17:06:23.495Z""}]"
ObjectId(60995a43b936924605203dcc),2021-05-10 15:48:23,A Nike desistiu da América do Sul?,['Nike'],Brasil,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'cronistaesporte', 'name': 'Tiago Ferreira', 'id': 155419031, 'id_str': '155419031', 'indices': [3, 19]}], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-10T19:32:33.316Z""},{""classification"":false,""created_at"":""2021-05-11T02:33:32.678Z""}]"
ObjectId(60995a43b936924605203df1),2021-05-10 15:53:58,preciso pagar meus boletos @nubank e o serviço de pagamento de boleto tá fora do ar??? S.O.S,['Nubank'],"blackreach, skyrim","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [27, 34]}], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-10T22:18:50.736Z""}]"
ObjectId(60995a43b936924605203df5),2021-05-10 15:53:25,até o nubank tá coisado,['Nubank'],Juiz de Fora,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-10T16:09:41.423Z""},{""classification"":false,""created_at"":""2021-05-10T18:24:47.275Z""},{""classification"":false,""created_at"":""2021-05-10T21:54:44.437Z""}]"
ObjectId(60995a43b936924605203e33),2021-05-10 16:01:28,a coca cola de vcs continua com um gosto estranho? pq tomei agr senti demais,['Coca cola'],"São Luís, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}",
ObjectId(60995a43b936924605203e50),2021-05-10 16:05:30,"@oskyure Nubank tá chato com algumas chaves, eu só consigo com telefone e CPF",['Nubank'],"Imperatriz, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'oskyure', 'name': 'keerollen!!', 'id': 1298038495592628224, 'id_str': '1298038495592628224', 'indices': [0, 8]}], 'symbols': []}",
ObjectId(60995a43b936924605203d1e),2021-05-10 15:22:21,Muita Nike ti 😂❤,['Nike'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-10T19:09:32.632Z""},{""classification"":true,""created_at"":""2021-05-10T19:46:06.920Z""},{""classification"":true,""created_at"":""2021-05-10T21:55:50.004Z""}]"
ObjectId(60995a43b936924605203d2a),2021-05-10 15:23:00,"Tnh smp encomendas da shein para chegar, chegaram estou a mandar vir outras.
Aquilo é um mundo 😩",['SHEIN'],Ig:miiryaaaaam,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-11T03:56:28.487Z""},{""classification"":false,""created_at"":""2021-05-11T15:35:25.037Z""}]"
ObjectId(60995a43b936924605203d2c),2021-05-10 15:23:14,"fiz minha primeira compra na shein, tô mt ansiosa",['SHEIN'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}",
ObjectId(60995a43b936924605203d33),2021-05-10 15:23:38,eu entendi isso ksksksskkskszksk enfim a era otaku vindo,[],None,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'doidine_', 'name': 'ᵈᶦⁿᵉ', 'id': 1486301360, 'id_str': '1486301360', 'indices': [3, 12]}], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-10T16:20:36.273Z""}]"
ObjectId(60995a43b936924605203d3d),2021-05-10 15:25:17,"Meu app da Nubank ta com um bug estranho na hora de pagar boletos, eu em",['Nubank'],Narnia,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-10T16:21:23.547Z""},{""classification"":false,""created_at"":""2021-05-11T12:47:32.103Z""}]"
ObjectId(60995a43b936924605203d42),2021-05-10 15:25:55,Sou muito viciada em Coca cola 😥,['Coca cola'],Rio de Janeiro,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-10T17:21:54.755Z""},{""classification"":false,""created_at"":""2021-05-10T21:58:23.585Z""},{""classification"":false,""created_at"":""2021-05-11T01:56:22.431Z""}]"
ObjectId(60995a43b936924605203d55),2021-05-10 15:28:54,tô tão feliz quanto a bia por ela ter achado a camiseta da nike q compramos para usar juntas kkkkkkkkk,['Nike'],"São Paulo, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}",
ObjectId(60995a43b936924605203d57),2021-05-10 15:29:06,Pode ser o pretinho mais feio do mundo mas usando aquela Nike ou Aquela camisa da Lacoste deixa o cara mais elecante 😎,['Nike'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-12T05:50:00.495Z""}]"
ObjectId(60995a43b936924605203d5d),2021-05-10 15:30:01,"- “Nike 12 mola é feio” 
por: Vans, usuário. Óleo sobre tela. 2021",['Nike'],"Jacaré, serra ","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'PedroSeschini', 'name': '𝖕𝖊𝖉𝖗𝖔𝖘𝖊𝖘𝖈𝖍𝖎𝖓𝖎 🩸🐉', 'id': 4013112622, 'id_str': '4013112622', 'indices': [3, 17]}], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-10T16:22:01.745Z""},{""classification"":false,""created_at"":""2021-05-10T17:28:33.458Z""},{""classification"":false,""created_at"":""2021-05-10T18:08:15.659Z""}]"
ObjectId(60995a43b936924605203d63),2021-05-10 15:31:11,"A nubank aumentou meu limite pra 2k, obrigado porém ainda não posso gastar pois estou desempregado ainda.",['Nubank'],"Belo Horizonte , Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-11T03:55:27.217Z""}]"
ObjectId(60995a43b936924605203d6c),2021-05-10 15:32:13,Eu tenho um repúdio a homem que se acha a última coca cola do deserto. 🤢,['Coca cola'],"Paraíba, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'JordannaFb', 'name': 'Docinho', 'id': 741473326783205377, 'id_str': '741473326783205377', 'indices': [3, 14]}], 'symbols': []}",
ObjectId(60995a43b936924605203d72),2021-05-10 15:33:20,@nubank paguei a fatura do mês e ainda adiantei a do próximo e vocês nem pra aumentar meu limite? por favor nunca pedi nada,['Nubank'],"Porto Alegre, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [0, 7]}], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-10T16:21:37.049Z""},{""classification"":false,""created_at"":""2021-05-11T01:56:54.037Z""}]"
ObjectId(60995a43b936924605203dae),2021-05-10 15:44:24,Coca cola é tão ruim credo maldito covid me tirou uma paixão,['Coca cola'],lá mesmo,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-12T05:50:52.128Z""}]"
ObjectId(60995a43b936924605203dc1),2021-05-10 15:46:26,Aplicativo do @nubank mais lento que Celta 1.0 na subida com ar ligado. Impossível pagar um boleto,['Nubank'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-11T04:44:06.566Z""}]"
ObjectId(60995a43b936924605203dc7),2021-05-10 15:47:21,@JahgoDomingues @marcoslonguini @RodrigoBuenoTV @adidasbrasil @underarmourbr @pumabrasil @Nike nike só manda bem em camisa de seleção,['Nike'],São Paulo/Franco da Rocha,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'Alfredobrincad1', 'name': 'Alfredo felipe', 'id': 1369454908274057218, 'id_str': '1369454908274057218', 'indices': [3, 19]}, {'screen_name': 'JahgoDomingues', 'name': 'Jahgodomingues', 'id': 289089271, 'id_str': '289089271', 'indices': [21, 36]}, {'screen_name': 'marcoslonguini', 'name': 'Z.', 'id': 1134073321308508160, 'id_str': '1134073321308508160', 'indices': [37, 52]}, {'screen_name': 'RodrigoBuenoTV', 'name': 'Rodrigo Bueno', 'id': 45385616, 'id_str': '45385616', 'indices': [53, 68]}, {'screen_name': 'adidasbrasil', 'name': 'adidasbrasil', 'id': 42894971, 'id_str': '42894971', 'indices': [69, 82]}, {'screen_name': 'underarmourbr', 'name': 'Under Armour Brasil', 'id': 2327577853, 'id_str': '2327577853', 'indices': [83, 97]}, {'screen_name': 'pumabrasil', 'name': 'pumabrasil', 'id': 281551749, 'id_str': '281551749', 'indices': [98, 109]}, {'screen_name': 'Nike', 'name': 'Nike', 'id': 415859364, 'id_str': '415859364', 'indices': [110, 115]}], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-11T12:40:12.261Z""},{""classification"":false,""created_at"":""2021-05-12T05:50:07.884Z""}]"
